date,BTC,ETH,OKB,1INCH,AAVE,ADA,AKT,APT,AR,ARB,AVAX,AXS,BEAM,BLZ,COMP,CRV,DASH,DOT,DYDX,DYM,ENS,FET,FIL,GALA,HNT,ILV,IMX,JUP,LDO,LINK,MANTA,MANTRA,MATIC,METIS,MKR,NEAR,ONDO,OP,PAS,PEAQ,PHB,POLYX,RENDER,RIO,RNDR,SECRET,SEI,SNX,SOL,STRK,SUI,TAO,TIA,TON,TRX,UNI,ZEC
2018-05-04,8679.71,729.08,3.8323,,,0.27718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,8526.98,716.16,4.553,,,0.25556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,7338.99,570.4,3.7926,,,0.19186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,7714.26,619.66,4.685,,,0.22659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,6764.99,524.11,4.6514,,,0.17346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,6449.61,497.14,4.02,,,0.16044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04234,,
2018-06-15,6136.97,454.41,3.4911,,,0.13093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04205,,
2018-06-22,6356.81,452.1,3.7323,,,0.14211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03665,,
2018-06-29,6712.1,486.77,3.8534,,,0.14481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03677,,
2018-07-06,6353.01,449.78,3.5242,,,0.14227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03437,,
2018-07-13,7394.79,457.47,3.7221,,,0.16916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351,,
2018-07-20,8211.0,466.4,3.8427,,,0.16268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905,,
2018-07-27,7024.19,408.79,3.2181,,,0.13024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03025,,
2018-08-03,6308.33,317.89,2.252,,,0.11153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02248,,
2018-08-10,6477.53,299.42,2.0688,,,0.10143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02205,,
2018-08-17,6700.0,274.29,1.7943,,,0.09306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02273,,
2018-08-24,7302.01,295.41,1.8535,,,0.10499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02568,,
2018-08-31,6250.81,195.81,1.3645,,,0.07601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01932,,
2018-09-07,6505.0,220.17,1.3187,,,0.06988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01994,,
2018-09-14,6708.0,244.5,1.5272,,,0.08986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02381,,
2018-09-21,6626.57,232.94,1.5166,,,0.08511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02227,,
2018-09-28,6615.26,226.14,1.4543,,,0.08464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02699,,
2018-10-05,6339.34,197.01,1.2989,,,0.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02387,,
2018-10-12,6590.11,207.49,1.3548,,,0.07721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02458,,
2018-10-19,6489.93,204.99,1.2807,,,0.07364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02358,,
2018-10-26,6485.85,212.11,1.2516,,,0.0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02369,,
2018-11-02,6449.81,212.54,1.2014,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02299,,
2018-11-09,5662.0,178.97,1.0391,,,0.06234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01896,,
2018-11-16,4085.78,118.67,0.7364,,,0.03832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01252,,
2018-11-23,4161.01,116.57,0.8342,,,0.04187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01499,,
2018-11-30,3545.37,93.26,0.7001,,,0.0311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01341,,
2018-12-07,3228.67,84.67,0.689,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01293,,
2018-12-14,3929.71,129.03,0.7489,,,0.04369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02056,,
2018-12-21,3801.91,137.77,0.6905,,,0.04263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01961,,
2018-12-28,3987.6,153.86,0.6558,,,0.04822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02249,,
2019-01-04,3476.81,114.16,0.6057,,,0.03944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02085,,
2019-01-11,3539.28,117.47,0.5967,,,0.04287,,,,,,,,,,,,,,,,,,,,,,,,0.4834,,,,,,,,,,,,,,,,,,,,,,,,,0.02355,,
2019-01-18,3550.84,112.05,0.6149,,,0.04087,,,,,,,,,,,,,,,,,,,,,,,,0.4303,,,,,,,,,,,,,,,,,,,,,,,,,0.02902,,
2019-01-25,3458.11,107.36,0.5988,,,0.03824,,,,,,,,,,,,,,,,,,,,,,,,0.3963,,,,,,,,,,,,,,,,,,,,,,,,,0.02542,,
2019-02-01,3680.06,125.12,0.6302,,,0.0429,,,,,,,,,,,,,,,,,,,,,,,,0.4499,,,,,,,,,,,,,,,,,,,,,,,,,0.02579,,
2019-02-08,3667.58,133.75,0.6506,,,0.04157,,,,,,,,,,,,,,,,,,,,,,,,0.4604,,,,,,,,,,,,,,,,,,,,,,,,,0.02378,,
2019-02-15,3743.56,132.1,0.6776,,,0.04156,,,,,,,,,,,,,,,,,,,,,,,,0.405,,,,,,,,,,,,,,,,,,,,,,,,,0.02327,,
2019-02-22,3807.75,130.6,0.7863,,,0.04206,,,,,,,,,,,,,,,,0.3639,,,,,,,,0.4205,,,,,,,,,,,,,,,,,,,,,,,,,0.02248,,
2019-03-01,3916.82,135.37,0.9873,,,0.04557,,,,,,,,,,,,,,,,0.255,,,,,,,,0.4981,,,,,,,,,,,,,,,,,,,,,,,,,0.02285,,
2019-03-08,3981.14,138.67,1.1144,,,0.04983,,,,,,,,,,,,,,,,0.2361,,,,,,,,0.4785,,,,,,,,,,,,,,,,,,,,,,,,,0.0229,,
2019-03-15,3992.18,136.09,1.375,,,0.06151,,,,,,,,,,,,,,,,0.2084,,,,,,,,0.4531,,,,,,,,,,,,,,,,,,,,,,,,,0.02324,,57.21
2019-03-22,4103.95,141.38,1.8185,,,0.06989,,,,,,,,,,,110.7,,,,,0.1973,,,,,,,,0.5084,,,,,,,,,,,,,,,,,,,,,,,,,0.02344,,58.65
2019-03-29,5170.27,174.21,2.123,,,0.0898,,,,,,,,,,,135.11,,,,,0.2027,,,,,,,,0.5773,,,,,,,,,,,,,,,,,,,,,,,,,0.02889,,74.37
2019-04-05,5131.3,167.23,1.5643,,,0.08416,,,,,,,,,,,122.57,,,,,0.1906,,,,,,,,0.5225,,,,,,,,,,,,,,,,,,,,,,,,,0.02686,,69.6
2019-04-12,5256.14,168.59,1.614,,,0.0733,,,,,,,,,,,121.19,,,,,0.2328,,,,,,,,0.4963,,,,,,,,,,,,,,,,,,,,,,,,,0.02476,,67.91
2019-04-19,5307.52,157.85,1.629,,,0.06878,,,,,,,,,,,110.73,,,,,0.1467,,,,,,,,0.451,,,0.00442,,,,,,,,,,,,,,,,,,,,,,0.02334,,60.6
2019-04-26,5775.62,163.05,1.5826,,,0.06603,,,,,,,,,,,118.63,,,,,0.1219,,,,,,,,0.5058,,,0.00372,,,,,,,,,,,,,,,,,,,,,,0.02319,,59.59
2019-05-03,6967.31,188.11,1.3757,,,0.07022,,,,,,,,,,,125.22,,,,,0.1147,,,,,,,,0.6586,,,0.0053,,,,,,,,,,,,,,,,,,,,,,0.02376,,60.67
2019-05-10,8148.48,259.51,1.379,,,0.08613,,,,,,,,,,,172.14,,,,,0.2059,,,,,,,,0.9934,,,0.02018,,,,,,,,,,,,,,,,,,,,,,0.02825,,77.6
2019-05-17,8614.43,264.45,1.596,,,0.08514,,,,,,,,,,,161.96,,,,,0.1741,,,,,,,,1.0828,,,0.02419,,,,,,,,,,,,,,,,,,,,,,0.0307,,75.32
2019-05-24,8725.98,268.88,1.514,,,0.0963,,,,,,,,,,,165.09,,,,,0.2,,,,,,,,1.0155,,,0.02012,,,,,,,,,,,,,,,,,,,,,,0.03822,,88.86
2019-05-31,7628.13,230.98,1.4691,,,0.07887,,,,,,,,,,,141.99,,,,,0.2048,,,,,,,,1.0595,,,0.02537,,,,,,,,,,,,,,,,,,,,,,0.02963,,77.35
2019-06-07,8953.33,267.73,1.6401,,,0.09189,,,,,,,,,,,155.81,,,,,0.2005,,,,,,,,1.6621,,,0.0224,,,,,,,,,,,,,,,,,,,,,,0.03281,,93.51
2019-06-14,10906.07,308.52,1.6439,,,0.097,,,,,,,,,,,174.3,,,,,0.1766,,,,,,,,1.8169,,,0.02104,,,,,,,,,,,,,,,,,,,,,,0.03757,,110.25
2019-06-21,10854.1,292.7,1.8432,,,0.08226,,,,,,,,,,,157.31,,,,,0.1527,,,,,,,,3.3885,,,0.02217,,,,,,,,,,,,,,,,,,,,,,0.032,,103.3
2019-06-28,11406.24,304.72,1.9059,,,0.0797,,,,,,,,,,,157.52,,,,,0.1451,,,,,,,,3.275,,,0.01759,,,,,,,,,,,,,,,,,,,,,,0.03464,,106.45
2019-07-05,10174.18,225.85,1.8661,,,0.05923,,,,,,,,,,,123.01,,,,,0.1045,,,,,,,,2.7856,,,0.01431,,,,,,,,,,,,,,,,,,,,,,0.02516,,82.29
2019-07-12,10589.45,225.38,2.1698,,,0.06107,,,,,,,,,,,118.32,,,,,0.1028,,,,,,,,2.5319,,,0.01345,,,,,,,,,,,,,,,,,,,,,,0.02916,,75.37
2019-07-19,9541.54,211.62,2.6423,,,0.05936,,,,,,,,,,,107.86,,,,,0.0902,,,,,,,,2.2156,,,0.01179,,,,,,,,,,,,,,,,,,,,,,0.02233,,68.72
2019-07-26,10929.23,221.79,3.1369,,,0.05605,,,,,,,,,,,106.1,,,,,0.078,,,,,,,,2.5099,,,0.01022,,,,,,,,,,,,,,,,,,,,,,0.02229,,65.73
2019-08-02,11549.97,216.42,3.321,,,0.05472,,,,,,,,,,,106.53,,,,,0.0758,,,,,,,,2.415,,,0.01603,,,,,,,,,,,,,,,,,,,,,,0.02071,,59.91
2019-08-09,10306.78,194.33,3.1622,,,0.05061,,,,,,,,,,,94.78,,,,,0.067,,,,,,,,2.5051,,,0.0139,,,,,,,,,,,,,,,,,,,,,,0.01777,,52.62
2019-08-16,10142.69,186.54,2.9222,,,0.04949,,,,,,,,,,,91.26,,,,,0.0626,,,,,,,,2.078,,,0.01373,,,,,,,,,,,,,,,,,,,,,,0.01744,,50.15
2019-08-23,9724.98,170.74,2.4759,,,0.04425,,,,,,,,,,,79.32,,,,,0.0488,,,,,,,,1.7686,,,0.01217,,,,,,,,,,,,,,,,,,,,,,0.0155,,45.21
2019-08-30,10381.18,181.19,2.6638,,,0.04657,,,,,,,,,,,87.62,,,,,0.0536,,,,,,,,1.8275,,,0.01387,,,,,,,,,,,,,,,,,,,,,,0.01576,,48.28
2019-09-06,10302.01,189.03,2.77,,,0.04664,,,,,,,,,,,88.89,,,,,0.0599,,,,,,,,1.6104,,,0.01283,,,,,,,,,,,,,,,,,,,,,,0.01552,,46.63
2019-09-13,10028.87,211.2,2.7364,,,0.04892,,,,,,,,,,,90.64,,,,,0.0532,,,,,,,,1.8157,,,0.01252,,,,,,,,,,,,,,,,,,,,,,0.01681,,46.13
2019-09-20,8043.82,169.24,2.0792,,,0.03715,,,,,,,,,,,68.86,,,,,0.0351,,,,,,,,1.7002,,,0.01087,,,,,,,,,,,,,,,,,,,,,,0.01327,,37.74
2019-09-27,7854.25,170.1,2.045,,,0.03881,,,,,,,,,,,69.31,,,,,0.0376,,,,,,,,2.1669,,,0.01016,,,,,,,,,,,,,,,,,,,,,,0.0145,,35.57
2019-10-04,8275.01,180.99,2.2763,,,0.04127,,,,,,,,,,,70.41,,,,,0.0428,,,,,,,,2.486,,,0.01494,,,,,,,,,,,,,,,,,,,,,,0.01606,,36.9
2019-10-11,8223.35,175.22,2.3162,,,0.03946,,,,,,,,,,,69.16,,,,,0.04,,,,,,,,2.4444,,,0.01376,,,,,,,,,,,,,,,,,,,,,,0.0155,,36.32
2019-10-18,9529.93,183.75,2.8715,,,0.04216,,,,,,,,,,,71.85,,,,,0.03999,,,,,,,,2.6646,,,0.01402,,,,,,,,,,,,,,,,,,,,,,0.0191,,37.32
2019-10-25,9194.71,181.54,3.0912,,,0.04168,,,,,,,,,,,71.16,,,,,0.04025,,,,,,,,2.6605,,,0.01354,,,,,,,,,,,,,,,,,,,,,,0.01964,,37.03
2019-11-01,9039.47,188.96,3.141,,,0.04384,,,,,,,,,,,71.41,,,,,0.04049,,,,,,,,2.777,,,0.01571,,,,,,,,,,,,,,,,,,,,,,0.01934,,37.58
2019-11-08,8502.4,183.82,2.8961,,,0.04501,,,,,,,,,,,67.67,,,,,0.04569,,,,,,,,2.91,,,0.01432,,,,,,,,,,,,,,,,,,,,,,0.01874,,35.78
2019-11-15,6903.28,139.96,1.9657,,,0.03498,,,,,,,,,,,50.89,,,,,0.03709,,,,,,,,2.2216,,,0.01515,,,,,,,,,,,,,,,,,,,,,,0.0137,,27.26
2019-11-22,7390.89,150.73,2.415,,,0.03956,,,,,,,,,,,53.08,,,,,0.056,,,,,,,,2.1638,,,0.02661,,,,,,,,,,,,,,,,,,,,,,0.01591,,27.93
2019-11-29,7510.11,150.44,2.6957,,,0.03872,,,,,,,,,,,51.77,,,,,0.06571,,,,,,,,2.0528,,,0.0415,,,,,,,,,,,,,,,,,,,,,,0.01461,,29.25
2019-12-06,7118.59,142.46,2.5754,,,0.03649,,,,,,,,,,,50.8,,,,,0.04795,,,,,,,,2.0708,,,0.01422,,,,,,,,,,,,,,,,,,,,,,0.01395,,32.89
2019-12-13,7501.44,132.09,2.5157,,,0.03436,,,,,,,,,,,44.16,,,,,0.04996,,,,,,,,1.9181,,,0.01614,,,,,,,,,,,,,,,,,,,,,,0.01489,,29.09
2019-12-20,7388.24,134.36,2.6307,,,0.03412,,,,,,,,,,,44.54,,,,,0.04297,,,,,,,,1.8976,,,0.01474,,,,,,,,,,,,,,,,,,,,,,0.0137,,29.14
2019-12-27,7358.75,135.37,2.6841,,,0.0346,,,,,,,,,,,51.17,,,,,0.03847,,,,,,,,1.7957,,,0.01483,,,,,,,,,,,,,,,,,,,,,,0.01353,,30.81
2020-01-03,8184.98,146.54,2.916,,,0.03792,,,,,,,,,,,66.19,,,,,0.03987,,,,,,,,2.2383,,,0.01496,,,,,,,,,,,,,,,,,,,,,,0.01503,,35.52
2020-01-10,8701.7,166.79,2.9647,,,0.042,,,,,,,,,,,104.92,,,,,0.03771,,,,,,,,2.6212,,,0.01643,,,,,,,,,,,,,,,,,,,,,,0.01665,,51.56
2020-01-17,8615.0,167.86,2.8326,,,0.04477,,,,,,,,,,,111.01,,,,,0.03889,,,,,,,,2.5764,,,0.01645,,,,,,,,,,,,,,,,,,,,,,0.01684,,53.65
2020-01-24,9331.51,188.44,3.3113,,,0.0557,,,,,,,,,,,114.29,,,,,0.0394,,,,,,,,2.8267,,,0.01903,,,,,,,,,,,,,,,,,,,,,,0.01909,,66.36
2020-01-31,10151.75,228.49,3.943,,,0.06188,,,,,,,,,,,128.51,,,,,0.04946,,,,,,,,3.4945,,,0.02197,,,,,,,,,,,,,,,,,,,,,,0.02206,,71.33
2020-02-07,9917.27,258.85,6.658,,,0.06146,,,,,,,,,,,110.73,,,,,0.0465,,,,,,,,4.4566,,,0.02011,,,,,,,,,,,,,,,,,,,,,,0.02223,,60.0
2020-02-14,9936.4,274.48,6.365,,,0.06145,,,,,,,,,,,108.09,,,,,0.04342,,,,,,,,4.2365,,,0.02229,,,,,,,,,,,,,,,,,,,,,,0.02133,,63.32
2020-02-21,8531.88,217.81,5.558,,,0.04561,,,,,,,,,,,84.59,,,,,0.03232,,,,,,,,3.859,,,0.01935,,,,,,,,,,,,,,,,,,,,,,0.01643,,49.1
2020-02-28,8033.31,199.43,4.925,,,0.04291,,,,,,,,,,,73.7,,,,,0.02999,,,,,,,,4.0537,,,0.02143,,,,,,,,,,,,,,,,,,,,,,0.01465,,42.83
2020-03-06,5361.3,123.78,3.686,,,0.02693,,,,,,,,,,,47.31,,,,,0.01147,,,,,,,,2.0884,,,0.00986,,,,,,,,,,,,,,,,,,,,,,0.01026,,25.68
2020-03-13,5816.19,122.32,4.095,,,0.02703,,,,,,,,,,,62.44,,,,,0.01187,,,,,,,,1.9898,,,0.01005,,,,,,,,,,,,,,,,,,,,,,0.0103,,29.49
2020-03-20,5881.42,124.5,4.077,,,0.02806,,,,,,,,,,,60.46,,,,,0.0125,,,,,,,,2.0083,,,0.01001,,,,,,,,,,,,,,,,,,,,,,0.01066,,28.22
2020-03-27,6772.78,142.68,4.62,,,0.0319,,,,,,,,,,,66.89,,,,,0.01437,,,,,,,,2.2635,,,0.01142,,,,,,,,,,,,,,,,,,,,,,0.01257,,32.52
2020-04-03,6903.79,158.59,4.653,,,0.03347,,,,,,,,,,,74.1,,,,,0.01505,,,,,,,,3.4189,,,0.01222,,,,,,,,,,,,,,,,,,,,,,0.01266,,36.38
2020-04-10,7120.74,180.03,4.71,,,0.03549,,,,,,,,,,,80.23,,,,,0.01555,,,,,,,,3.5902,,,0.01287,,,,,,,,,,,,,,,,,,,,,,0.0129,,46.44
2020-04-17,7693.1,197.38,4.849,,,0.04593,,,,,,,,,,,84.12,,,,,0.01874,,,,,,,,3.721,,,0.01563,,,,,,,,,,,,,,,,,,,,,,0.01426,,44.59
2020-04-24,8894.16,209.86,5.303,,,0.04898,,,,,,,,,,,81.07,,,,,0.02005,,,,,,,,3.7092,,,0.01711,,,,,,,,,,,,,,,,,,,,,,0.01599,,44.78
2020-05-01,8722.77,187.54,4.79,,,0.04755,,,,,,,,,,,72.1,,,,,0.01768,,,,,,,,3.7582,,,0.01533,,,,,,,,,,,,,,,,,,,,,,0.01426,,40.9
2020-05-08,9680.04,207.0,5.274,,,0.05129,,,,,,,,,,,75.03,,,,,0.02058,,,,,,,,3.7815,,,0.02025,,,,,,,,,,,,,,,,,,,,,,0.015,,46.25
2020-05-15,8720.34,199.9,5.014,,,0.05125,,,,,,,,,,,71.67,,,,,0.01999,,,,,,,,3.7917,,,0.01927,,,,,,,,,,,,,,,,,,,,,,0.01421,,45.0
2020-05-22,9448.27,231.57,5.217,,,0.0739,,,,,,,,,,,76.33,,,,,0.02233,,,,,,,,4.131,,,0.02048,,,,,,,,,,,,,,,,,,,,,,0.01582,,51.51
2020-05-29,9746.99,244.56,5.342,,,0.08657,,,,,,,,,,,77.99,,,,,0.02752,,,,,,,,4.3465,,,0.02031,,,,,,,,,,,,,,,,,,,,,,0.0182,,52.21
2020-06-05,9342.1,231.77,5.126,,,0.07642,,,,,,,,,,,72.56,,,,,0.02905,,,,,,,,3.9371,,,0.02056,,,,,,,,,,,,,,,,,,,,,,0.01616,,51.1
2020-06-12,9294.69,228.04,4.784,,,0.07841,,,,,,,,,,,70.14,,,,,0.03117,,,,,,,,4.1812,,,0.02137,,,,,,,,,,,,,,,,,,,,,,0.01582,,50.51
2020-06-19,9116.35,224.93,5.066,,,0.08028,,,,,,,,,245.45,,67.7,,,,,0.02662,,,,,,,,4.5668,,,0.02003,,,,,,,,,,,,,,,,,,,,,,0.01577,,51.81
2020-06-26,9069.41,227.56,4.793,,,0.09813,,,,,,,,,201.66,,67.24,,,,,0.02799,,,,,,,,4.7439,,,0.01908,,,,,,,,,,,,,,,,,,,,,,0.01688,,51.16
2020-07-03,9302.75,242.79,4.99,,,0.12685,,,,,,,,,176.07,,72.05,,,,,0.04318,,,,,,,,7.3345,,,0.02122,,,,,,,,,,,,,,,2.78,,,,,,,0.01818,,58.65
2020-07-10,9208.99,239.11,5.126,,,0.12402,,,,,,,,,163.61,,70.35,,,,,0.05423,,,,,,,,8.0784,,,0.02126,,,,,,,,,,,,,,,3.297,,,,,,,0.01753,,58.38
